行政区,POI业务类型,POI名称,POI细分类型,外文/地图名,地理位置描述,游客需求场景,名称直接命中帖子数（非热度）,来源阶段,证据URL,证据内容,重要口径
曼谷,康养SPA,Nature Thai Massage,泰式按摩,,Siam Square,按摩/SPA/康养放松,0,既有全量候选,https://www.xiaohongshu.com/explore/6a4b7bf4000000000702847d?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：🇲🇾✈️🇹🇭2026‼️曼谷3天2夜这样玩
正文：📍Nature Thai Massage（Siam Square）
来泰国当然要先按个马杀鸡💆♀️",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,康养SPA,Once Upon A Thai,SPA与泰式按摩,Once Upon A Thai,带温泉的分店,按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/6821e33f000000002202ae92?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：曼谷按摩测评+攻略
正文：今天主要细说下高端按摩Once Upon A Thai和Divana Nurture Spa。两个我都选了镇店之宝270分钟的套餐，来对比一下不同之处。

Once Upon A Thai
去的是带温泉的那家店。一进去服务细节就拉满了，跪式服务先选精油和搓澡泥，大厅和房间里所见之处用品全是店里logo。进去后换上衣服，先泡半小时草药温泉，非常幽静的香气，很解乏。之后就开始按摩。头朝下鼻前放着精油，一边深呼吸，一边颂钵环绕一圈，再放在背上，每敲一下身体的跟着律动，融入到波纹里，马上就静了下来。接下来就依次磨砂去角质，精油按摩，再Facial。脸上涂层很厚。全程除了去完角质起来洗澡，其他时候都在床上躺着。最后结束的时候再以颂钵唤醒，结束疗程。手法偏用手肘和手臂来推油，比较舒缓。价格是BHT8500",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,康养SPA,Pradara Thai Massage,泰式按摩,Pradara Thai Massage,BTS Siam站附近(水门市场),按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/6a7adf4b000000002403c722?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：曼谷马杀鸡太便宜了！这是我反复去的几家店
正文：[种草R]店名：Pradara Thai Massage
BTS地铁站：Siam
这家在水门市场，如果你在附近逛街就可以过去了~同时，它也离暹罗广场很近，导航就能到大概800米，很适合逛街逛累了回血一下的好地方！[赞R]
[钱袋R]支持VX和ZFB等线上支付方式，菜单有中文
泰式按摩60分钟，250泰铢=约50元
热石疗法按摩60分钟，1000泰铢=约200元
我朋友试的是热石的，前后会放着热乎乎的石头，每个部位按摩后就敷上~

来曼谷的友友不要错过这几家马杀鸡店，泰国的按摩真的太便宜了~~国内随便都要150元起步的[失望R][失望R][失望R]来都来了，冲啊！先享受先快乐！这几个店复制店名就可以在大众收藏了~~#泰式按摩[话题]# #疗愈SPA[话题]# #洗脚按摩[话题]# #按摩spa[话题]# #曼谷[话题]# #精油按摩[话题]# #massage[话题]# #泰国旅行[话题]# #曼谷按摩[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,康养SPA,Preme Massage,泰式按摩,Preme Massage,,按摩/SPA/康养放松,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6a81763a0000000011021f2a?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：📍泰國曼谷｜三間按摩Spa評比
正文：💁🏻♀️ Preme Massage
暖精油&草药球按摩 120分钟
❤️❤️❤️❤️❤️
真的超满意 环境是我最喜欢的一间 按摩全程是用手心作推油 虽然只有推的动作但同时又做到有按摩放松感觉 手法很喜欢！草球温度控制刚刚好 暖暖的也不会过湿感

泰式指腹按摩 120分钟
❤️❤️❤️❤️❤️
这款按摩与传统泰式按摩有所不同 它没有拉伸动作 但招牌按摩依然保留了平常泰式按摩的精细程度 虽然没有运用手踭施力 却有手踭的力度 令人感到舒适 此外 指腹按压的位置精准 按摩师有深厚的功力

缺点：在网上预约的时候要直接付款才能预留位置 如果真的未能出席不能退款 灵活性上有点不便",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,康养SPA,PURE THAI SPA,SPA与泰式按摩,PURE THAI SPA 珀泰足,未确认具体分店,按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/6a37e60b000000001702b25a?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：曼谷高端泰式SPA｜国人友好足道会馆太好逛
正文：来曼谷想找适配中国人审美、手法的高端按摩店，直接锁定PURE THAI SPA珀泰足！整家门店装修轻奢高级，氛围感拉满，沉浸式享受谁来都沦陷✨
📍门店：PURE THAI SPA 珀泰足
⏰营业时间：建议提前1-2天预约
💰人均：高端质感性价比在线
超多特色项目，中式+泰式双兼顾
▫️正宗泰式古法按摩
纯泰籍技师手法地道到位，拉伸、按压力道恰到好处，暴走一天的酸胀感一键清空，正宗泰式内味儿直接拉满。
▫️中式足道+艾灸理疗
专为国人设计，精准按压足底穴位，腰酸体寒一定要试试艾灸，温热舒缓全身，缓解旅途疲惫超管用。
▫️精细修脚+沉浸式采耳
国内热门项目这里全都有！修脚细致处理老茧死皮，采耳工具全套消毒，酥麻解压，在国外也能体验熟悉的中式放松项目。
免费泰式正餐随便炫，吃到满足
按摩结束直接安排全套泰式特色餐食，全部免费不限量！
✅香甜浓郁芒果糯米饭
✅酸辣开胃冬阴功汤
✅下饭神器打抛猪肉饭
✅丝滑泰式奶茶
不用额外花钱加餐，按摩完饱餐一顿，幸福感直接翻倍。
整家店走高端轻奢路线，包厢私密整洁，环境安静雅致，完全没有嘈杂感。
兼顾正宗泰式按摩与国人喜爱的中式足疗、采耳修脚，项目选择超全面，完全贴合咱们国内游客的需求。全程无过度推销，安安静静放松，不管是逛街累了、旅行休整，都特别适合来这里待上几小时，旅途疲惫一扫而空！
来曼谷旅游别再盲目找网红店，这家适配国人的高端SPA真心值得冲！
#曼谷SPA[话题]# #曼谷高端泰式按摩[话题]# #泰国旅游攻略[话题]# #曼谷足道[话题]# #PURETHAISPA珀泰足[话题]# #曼谷放松好去处[话题]# #曼谷探店[话题]# #泰国按摩推荐[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,康养SPA,Siam Serene Spa,泰式按摩,Siam Serene Spa,暹罗商圈,按摩/SPA/康养放松,1,本轮定向补采新增,"https://www.xiaohongshu.com/explore/69f8af2b000000001f000a7c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f8af2b000000001f000a7c?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：曼谷4天按了3次！平价本地感VS网红店哪家值
正文：2⃣️ Siam Serene Spa（逛累随机进）
💆项目：90分钟 Hot Sport Oil
💰价格：1300泰铢
师傅是一位跟我妈差不多年纪的阿姨，我实在不好意思喊她加重😂 体验类似国内普通精油推背，可能是我前两天走太狠，直接睡着。
价格很泰国，没啥特别仪式感，但胜在便宜+无需预约，环境也比较干净整洁。
适合逛街累了随便找一家回血。
---

「2*混合贴」
标题：曼谷4天按了3次！平价本地感VS网红店哪家值
正文：2⃣️ Siam Serene Spa（逛累随机进）
💆项目：90分钟 Hot Sport Oil
💰价格：1300泰铢
师傅是一位跟我妈差不多年纪的阿姨，我实在不好意思喊她加重😂 体验类似国内普通精油推背，可能是我前两天走太狠，直接睡着。
价格很泰国，没啥特别仪式感，但胜在便宜+无需预约，环境也比较干净整洁。
适合逛街累了随便找一家回血。
---",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,康养SPA,So Thai Spa,泰式按摩,So Thai Spa,Silom区域,按摩/SPA/康养放松,2,本轮定向补采新增,"https://www.xiaohongshu.com/explore/69f8af2b000000001f000a7c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a86fa6e000000003b017c41?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f8af2b000000001f000a7c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a86fa6e000000003b017c41?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：曼谷4天按了3次！平价本地感VS网红店哪家值
正文：1⃣️ So Thai Spa（本地性价比之王）
💆项目：2小时 Thai oil（他家的这一款是混合了1h精油+1h泰式）
💰价格：1700泰铢
他家泰式手法偏重，力道精准，精油部分又很顺滑。介于“想睡”和“被按醒”之间，全程没睡着😅
需要提前预约，很本地化，不花哨但实在。适合想体验正宗泰式又怕纯泰太痛的人。
---

「2*混合贴」
标题：曼谷3家SPA对比点评（So Thai Spa / Let's R
正文：3. So Thai Spa
环境：传统泰式原木复古风，红砖墙+深木饰面，私密性很好，独立单间多，双人房配置齐全，干净安静，香薰味道柔和，装修一般，属于比较老的
• 价格（泰铢）：这家有package，2个人还能在打折，在官网直接预约的4小时package，包含了按脚+身体磨砂+精油+脸部spa或者草药球，各一个小时。价格5600🐷2个人。
手法：这家是3家里面手法和力道最好的一家，如果喜欢大力道的，可以选这家。按压精准，会确认力度。

「3*混合贴」
标题：曼谷4天按了3次！平价本地感VS网红店哪家值
正文：1⃣️ So Thai Spa（本地性价比之王）
💆项目：2小时 Thai oil（他家的这一款是混合了1h精油+1h泰式）
💰价格：1700泰铢
他家泰式手法偏重，力道精准，精油部分又很顺滑。介于“想睡”和“被按醒”之间，全程没睡着😅
需要提前预约，很本地化，不花哨但实在。适合想体验正宗泰式又怕纯泰太痛的人。
---

「4*混合贴」
标题：曼谷3家SPA对比点评（So Thai Spa / Let's R
正文：3. So Thai Spa
环境：传统泰式原木复古风，红砖墙+深木饰面，私密性很好，独立单间多，双人房配置齐全，干净安静，香薰味道柔和，装修一般，属于比较老的
• 价格（泰铢）：这家有package，2个人还能在打折，在官网直接预约的4小时package，包含了按脚+身体磨砂+精油+脸部spa或者草药球，各一个小时。价格5600🐷2个人。
手法：这家是3家里面手法和力道最好的一家，如果喜欢大力道的，可以选这家。按压精准，会确认力度。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,康养SPA,Thai Lanta,泰式按摩,Thai Lanta,Silom区域酒店附近,按摩/SPA/康养放松,1,本轮定向补采新增,"https://www.xiaohongshu.com/explore/6a86fa6e000000003b017c41?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a86fa6e000000003b017c41?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：曼谷3家SPA对比点评（So Thai Spa / Let's R
正文：按摩力度：So Thai>Lanta>Lets relax

「2*混合贴」
标题：曼谷3家SPA对比点评（So Thai Spa / Let's R
正文：按摩力度：So Thai>Lanta>Lets relax",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,康养SPA,The Health Massage,泰式按摩,The Health Massage Sukhumvit 19,Terminal 21商场后面,按摩/SPA/康养放松,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6a7b35640000000025005ac3?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：泰国十二天按摩推荐
正文：1曼谷the health massage（teminal 21商场后面)这家在曼谷最舒服的一家，技师按的很好，而且环境不吵闹
2曼谷MB massage，图片删除没有找到，这家朋友推荐，确实特别便宜，两小时按摩才120.位置就在central world后面，步行十分钟，这家人也很多，就是有点吵，不是特别推荐",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,康养SPA,Thy Me,泰式按摩,Thy Me,帕亚泰易思廷酒店对面,按摩/SPA/康养放松,1,本轮定向补采新增,"https://www.xiaohongshu.com/explore/6a75fdcb000000002c005c07?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a75fdcb000000002c005c07?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：曼谷四家massage体验分享💆🏼♀️
正文：Thy Me🌟🌟🌟🌟🌟
夯爆了的一家店！太推荐了！住在曼谷帕亚泰易思廷eastin grand hotel，首选先去了酒店对面的Let‘s Relax，没预约八点半到店当天全满，Google看到这家离的不远，也是在酒店对面，评论数量和好评非常多，就想去试试，选了1小时的泰式按摩，只要450🐷价格太感人！等了半小时后洗脚然后上二楼房间，房间环境还挺不错的，阿姨按的非常用力舒爽，精准按到每一处穴位，全程没有一点偷懒！按完整个人都轻松了不少！结合性价比真的是超推荐的一家！

「2*混合贴」
标题：曼谷四家massage体验分享💆🏼♀️
正文：Thy Me🌟🌟🌟🌟🌟
夯爆了的一家店！太推荐了！住在曼谷帕亚泰易思廷eastin grand hotel，首选先去了酒店对面的Let‘s Relax，没预约八点半到店当天全满，Google看到这家离的不远，也是在酒店对面，评论数量和好评非常多，就想去试试，选了1小时的泰式按摩，只要450🐷价格太感人！等了半小时后洗脚然后上二楼房间，房间环境还挺不错的，阿姨按的非常用力舒爽，精准按到每一处穴位，全程没有一点偷懒！按完整个人都轻松了不少！结合性价比真的是超推荐的一家！",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
