候选ID,问题ID,采集轮次,来源阶段,行政区,POI业务类型,POI名称,外文/地图名,POI细分类型,地理位置描述,游客需求场景,AI证据强度,POI细分类型证据,地理位置描述证据,游客需求场景证据,字段证据审核状态,名称直接命中帖子数（非热度）,证据帖子ID,证据标题,证据URL,固定实体初筛,分店消歧状态,审核结论,合并主候选ID,审核备注,原始回答行
POICAND-6DA08F8343B0F082,GYTRAVEL-HV-20260916-0034,1,20260916_贵阳高价值POI精确补采,南明区,餐饮美食,丁姨妈贵州臭豆腐烙锅(甲秀楼店),丁姨妈贵州臭豆腐烙锅,烙锅/贵州特色小吃,正谊路21号（近甲秀楼）,游客到访打卡贵州特色烙锅，必点臭豆腐与洋芋粑，多人评价辣度友好、适合不吃辣者,证据强度：强（近24个月多篇大陆游客真实到访笔记直接提及该分店）,,,,,7,"68a29e66000000001d0236a0
68b68cc0000000001c00c20e
68d9fa9f000000001101ecd2
68da11b5000000000e02495a
69d10da90000000021006594
6a20eb0c000000003502bb78
6a6831d7000000000f00649c","丁姨妈贵州臭豆腐烙锅 | 贵阳必吃的地道美
丁姨妈贵州臭豆腐烙锅
🔥贵阳美食推荐，7家烙锅选择攻略！
贵阳 | 两天两夜我都吃了什么（纯天然分享
正谊路的贵州老字号丁姨妈臭豆腐烙锅绝了
贵阳旅游｜甲秀楼附近美食合集
贵州美食","https://www.xiaohongshu.com/explore/68a29e66000000001d0236a0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68b68cc0000000001c00c20e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68d9fa9f000000001101ecd2?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68da11b5000000000e02495a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69d10da90000000021006594?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a20eb0c000000003502bb78?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6831d7000000000f00649c?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,丁姨妈贵州臭豆腐烙锅(甲秀楼店)｜丁姨妈贵州臭豆腐烙锅｜餐饮美食｜烙锅/贵州特色小吃｜南明区｜正谊路21号（近甲秀楼）｜游客到访打卡贵州特色烙锅，必点臭豆腐与洋芋粑，多人评价辣度友好、适合不吃辣者｜证据强度：强（近24个月多篇大陆游客真实到访笔记直接提及该分店）
POICAND-2C8EC39D77AE58C2,GYTRAVEL-HV-20260916-0023,1,20260916_贵阳高价值POI精确补采,南明区,餐饮美食,三孃豌杂面(贵棉小区店),三嬢豌杂面（贵棉小区总店）,豌杂面小吃店（苍蝇馆子）,兴关路42号1单元1楼4号（兴关社区），公厕旁窄巷内居民楼一楼，无醒目招牌,贵阳美食打卡、早餐/正餐豌杂面体验，虎皮鸡爪/虎皮鸡蛋为特色，饭点排队,证据强度：强——近24个月多篇小红书笔记直接点名该地址与分店名，另有36个月内笔记给出完全一致的详细门牌地址,,,,,1,6677bcf0000000001c03562b,贵阳美食第13弹|这些店无需营销,https://www.xiaohongshu.com/explore/6677bcf0000000001c03562b?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,三孃豌杂面(贵棉小区店)｜三嬢豌杂面（贵棉小区总店）｜餐饮美食｜豌杂面小吃店（苍蝇馆子）｜南明区｜兴关路42号1单元1楼4号（兴关社区），公厕旁窄巷内居民楼一楼，无醒目招牌｜贵阳美食打卡、早餐/正餐豌杂面体验，虎皮鸡爪/虎皮鸡蛋为特色，饭点排队｜证据强度：强——近24个月多篇小红书笔记直接点名该地址与分店名，另有36个月内笔记给出完全一致的详细门牌地址
POICAND-ABD07560D585DF1B,GYTRAVEL-HV-20260916-0011,1,20260916_贵阳高价值POI精确补采,南明区,餐饮美食,包整(甲秀楼店),未确认,贵州特色小吃集合店,西湖路甲秀新村1栋1单元3楼1号（西湖社区），甲秀楼牌坊对面巷内步梯上楼,边吃贵州小吃边赏甲秀楼夜景、一站式打卡丝娃娃/茅台火焰饭等特色小吃、窗边及顶楼观景拍照,强,,,,,7,"60a4f590000000000102be08
61a046ef000000000102dd0e
651414b50000000020003c24
661a4b2d000000001a016c7b
6a424a87000000000f00788f
6a45057b000000001702ee97
6a70ab460000000033011b02","贵阳探店｜包整（甲秀楼店）🥢
人均40+/贵阳有正宗的安顺夺夺粉火锅了！
双打卡❗️贵阳甲秀楼➕当地名小吃丝娃娃 手把
【食】包整（甲秀楼店）|贵州小吃集合体
贵阳美食实测红黑榜
📍贵阳·甲秀楼｜最美机位就在这里！！！
来贵阳甲秀楼，找到观景天花板餐厅✨
📍包整（甲秀楼店）
窗边机位直面南明河、甲","https://www.xiaohongshu.com/explore/60a4f590000000000102be08?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/61a046ef000000000102dd0e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/651414b50000000020003c24?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/661a4b2d000000001a016c7b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a424a87000000000f00788f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a45057b000000001702ee97?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a70ab460000000033011b02?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,包整(甲秀楼店)｜未确认｜餐饮美食｜贵州特色小吃集合店｜南明区｜西湖路甲秀新村1栋1单元3楼1号（西湖社区），甲秀楼牌坊对面巷内步梯上楼｜边吃贵州小吃边赏甲秀楼夜景、一站式打卡丝娃娃/茅台火焰饭等特色小吃、窗边及顶楼观景拍照｜强
POICAND-5D40F14C20E97898,GYTRAVEL-HV-20260916-0048,1,20260916_贵阳高价值POI精确补采,南明区,餐饮美食,去茶山(贵阳万象城店),去茶山（Super去茶山·贵阳万象城城市旗舰店）,茶饮/奶茶店,遵义路328号贵阳万象城L2层L218商铺（黔寻隔壁，近贵阳火车站）,游客到贵阳打卡本土茶饮品牌、逛商场/等火车歇脚、点单与集章打卡,证据强度：强（近24个月12篇游客笔记直接提及该店）,,,,,1,68e21fc1000000000302cab2,贵州～贵阳去茶山,https://www.xiaohongshu.com/explore/68e21fc1000000000302cab2?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,去茶山(贵阳万象城店)｜去茶山（Super去茶山·贵阳万象城城市旗舰店）｜餐饮美食｜茶饮/奶茶店｜南明区｜遵义路328号贵阳万象城L2层L218商铺（黔寻隔壁，近贵阳火车站）｜游客到贵阳打卡本土茶饮品牌、逛商场/等火车歇脚、点单与集章打卡｜证据强度：强（近24个月12篇游客笔记直接提及该店）
POICAND-30241B4F6122331F,GYTRAVEL-HV-20260916-0025,1,20260916_贵阳高价值POI精确补采,南明区,餐饮美食,大胖刘烙锅(青云市集店),大胖刘烙锅,贵州烙锅店,青云市集内，参考地址青云路123号神奇路社区,来贵阳旅游的外地游客打卡青云市集网红烙锅店，体验贵州烙锅与活油/酸汤蘸水、安顺小肠等,强（10篇直接提及青云市集店的游客到访笔记，其中8篇发布于近24个月内，2篇在24–36个月区间）,,,,,13,"687f458400000000220302aa
68c95aae0000000012023842
69a56d550000000016008d3b
6a5369ce000000000702e148
6a5864440000000001030616
6a7885690000000029030487
6a7b28c6000000003302c620
6a7d617100000000250054c3
6a848cac000000002c005f86
6a867bb50000000023002560
6a941b4b000000000303f325
6aa17c490000000026009f69
6aaa8275000000002a0268a9","这家烙锅好好吃啊🤤
避雷！！！！
在贵阳的最后一个晚餐
在【青云市集】的网红店～【大胖刘烙锅】享用，味道很不错，我
贵州必吃❓大胖刘烙锅大测评（真话版）
贵阳探店｜大胖刘烙锅
贵阳 - 大胖刘烙锅！！（自己感受叠甲
#贵阳旅游[话题]# 青云市集大胖刘烙锅那家人超级多，排队好久才吃到，服务员很不
避雷青云市集大胖刘烙锅
青云市集
贵阳土著私藏！这家烙锅真的香迷糊✨
贵阳 📱 24h吃喝记录
Day1   天津✈️贵阳
外地游客在贵州胖十斤！大胖刘烙锅","https://www.xiaohongshu.com/explore/687f458400000000220302aa?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68c95aae0000000012023842?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a56d550000000016008d3b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5369ce000000000702e148?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5864440000000001030616?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7885690000000029030487?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7b28c6000000003302c620?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7d617100000000250054c3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a848cac000000002c005f86?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a867bb50000000023002560?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a941b4b000000000303f325?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa17c490000000026009f69?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aaa8275000000002a0268a9?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,大胖刘烙锅(青云市集店)｜大胖刘烙锅｜餐饮美食｜贵州烙锅店｜南明区｜青云市集内，参考地址青云路123号神奇路社区｜来贵阳旅游的外地游客打卡青云市集网红烙锅店，体验贵州烙锅与活油/酸汤蘸水、安顺小肠等｜强（10篇直接提及青云市集店的游客到访笔记，其中8篇发布于近24个月内，2篇在24–36个月区间）
POICAND-97EF9F16A76A0345,GYTRAVEL-HV-20260916-0006,1,20260916_贵阳高价值POI精确补采,南明区,餐饮美食,大虎老火锅(博爱路店),大虎老火锅 DaHú,重庆老火锅店,博爱路（南明区博爱路，参考地址博爱路31号豪客来旁，具体门牌号笔记未确认）,来贵阳旅游吃重庆风味火锅、探店打卡、朋友聚餐,强（近24个月多篇小红书笔记直接到访提及）,,,,,2,"6a6ef1fa0000000008011f02
6a6f289f0000000026034d5c","吃火锅啦🍲 贵阳！你真的把我养的很好！！
吃火锅店变了吗     一起吃火锅的人还在吗","https://www.xiaohongshu.com/explore/6a6ef1fa0000000008011f02?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6f289f0000000026034d5c?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,大虎老火锅(博爱路店)｜大虎老火锅 DaHú｜餐饮美食｜重庆老火锅店｜南明区｜博爱路（南明区博爱路，参考地址博爱路31号豪客来旁，具体门牌号笔记未确认）｜来贵阳旅游吃重庆风味火锅、探店打卡、朋友聚餐｜强（近24个月多篇小红书笔记直接到访提及）
POICAND-0A50DCAACD500F7B,GYTRAVEL-HV-20260916-0007,1,20260916_贵阳高价值POI精确补采,南明区,餐饮美食,姜JIANG'S餐厅(南浦路店),姜JIANG'S餐厅·Bistro(南浦路店),川黔创意菜·Bistro,南浦路，东新区路与南浦路交叉口正南方向54米（昱华金果园1幢）,"约会、生日/纪念日聚餐、闺蜜""漂亮饭""，环境出片，需提前订位",强（近24个月14篇独立笔记直接提及该分店）,,,,,3,"67c714fe000000002a00252f
691bf7230000000004020813
69cf4f8b000000001a029fe2","姜JIANG'S餐厅·Bistro 氛围极佳的宝藏餐厅
贵阳漂亮饭探店—姜JIANGS
爱吃辣的有福了","https://www.xiaohongshu.com/explore/67c714fe000000002a00252f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691bf7230000000004020813?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69cf4f8b000000001a029fe2?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,"姜JIANG'S餐厅(南浦路店)｜姜JIANG'S餐厅·Bistro(南浦路店)｜餐饮美食｜川黔创意菜·Bistro｜南明区｜南浦路，东新区路与南浦路交叉口正南方向54米（昱华金果园1幢）｜约会、生日/纪念日聚餐、闺蜜""漂亮饭""，环境出片，需提前订位｜强（近24个月14篇独立笔记直接提及该分店）"
POICAND-88F4AAC9DD3193F1,GYTRAVEL-HV-20260916-0026,1,20260916_贵阳高价值POI精确补采,南明区,餐饮美食,广味园(青云路店),广味园粤菜茶点(青云路店),粤菜/广式茶餐厅,青云路45号，位于青云路步行街、青云市集旁,游客逛青云路/青云市集时顺路打卡的粤菜茶餐厅，主打至尊烧鹅、鲜虾红米肠、虾饺皇等广式茶点，适合不吃辣的游客,证据强度：较强（近24个月多篇游客笔记）,,,,,6,"662e4769000000000100614c
69ea65ce0000000022028e43
6a2bc57f00000000220147d1
6a2ff1230000000006032fe3
6a32bd8d000000000f006c28
6aa4f1cb000000002a027676","贵阳深夜食堂之不同风味美食🥢
贵阳青云路粤菜
贵阳旅游可以这样玩！不绕路版 🗺️
打卡📍贵阳｜三天两夜不绕路攻略
贵阳边吃边玩打卡路线🔥这样玩真的太爽啦
四大一小贵州游3","https://www.xiaohongshu.com/explore/662e4769000000000100614c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69ea65ce0000000022028e43?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a2bc57f00000000220147d1?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a2ff1230000000006032fe3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a32bd8d000000000f006c28?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa4f1cb000000002a027676?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,广味园(青云路店)｜广味园粤菜茶点(青云路店)｜餐饮美食｜粤菜/广式茶餐厅｜南明区｜青云路45号，位于青云路步行街、青云市集旁｜游客逛青云路/青云市集时顺路打卡的粤菜茶餐厅，主打至尊烧鹅、鲜虾红米肠、虾饺皇等广式茶点，适合不吃辣的游客｜证据强度：较强（近24个月多篇游客笔记）
POICAND-EC6ECB9D04D4344B,GYTRAVEL-HV-20260916-0127,1,20260916_贵阳高价值POI精确补采,南明区,餐饮美食,忆苗香酸汤火锅(银座店),忆苗香非遗酸汤牛肉火锅（小十字银座店）,贵州酸汤火锅（含酸汤砂锅粉）,中山东路32号银座商务大厦1层负18号（小十字商圈）,来贵阳旅游品尝酸汤火锅/酸汤砂锅粉，靠近小十字、民生路美食街,证据强度：近24个月4篇游客真实到访笔记直接提及银座店，另有2026年推广账号内容佐证在营,,,,,2,"6979e18f000000000b00b9d3
6a3fc88f000000001503ffce","贵阳美食推荐为爱发电版（￼本地小众回头客版
黔东南白酸汤火锅🍲","https://www.xiaohongshu.com/explore/6979e18f000000000b00b9d3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a3fc88f000000001503ffce?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,忆苗香酸汤火锅(银座店)｜忆苗香非遗酸汤牛肉火锅（小十字银座店）｜餐饮美食｜贵州酸汤火锅（含酸汤砂锅粉）｜南明区｜中山东路32号银座商务大厦1层负18号（小十字商圈）｜来贵阳旅游品尝酸汤火锅/酸汤砂锅粉，靠近小十字、民生路美食街｜证据强度：近24个月4篇游客真实到访笔记直接提及银座店，另有2026年推广账号内容佐证在营
POICAND-D94B757A078D6C89,GYTRAVEL-HV-20260916-0027,1,20260916_贵阳高价值POI精确补采,南明区,餐饮美食,新侗家食府(蟠桃宫店),新侗家食府（蟠桃宫店）/侗家食府蟠桃宫店,黔菜·侗族风味餐厅,宝山南路27号东山大厦F3层（蟠桃宫片区，紧邻东山寺/东山公园）,游客游览东山寺、文昌阁后就近用餐，品尝侗家风味黔菜，窗边可赏东山寺景，兼顾吃饭+逛景一条龙,中等,,,,,3,"61e4d905000000002103c7ff
69c73fea000000001a02ba91
6a83248d00000000060074cc","筑黔味鲜顶流 侗家食府携杰简新年焕新
贵阳旅游吃饭+逛景一条龙｜新侗家食府太会了
📍位置：直接导航新侗家食府（蟠桃宫
D3 贵阳8.17文昌阁-东山寺","https://www.xiaohongshu.com/explore/61e4d905000000002103c7ff?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69c73fea000000001a02ba91?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a83248d00000000060074cc?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,新侗家食府(蟠桃宫店)｜新侗家食府（蟠桃宫店）/侗家食府蟠桃宫店｜餐饮美食｜黔菜·侗族风味餐厅｜南明区｜宝山南路27号东山大厦F3层（蟠桃宫片区，紧邻东山寺/东山公园）｜游客游览东山寺、文昌阁后就近用餐，品尝侗家风味黔菜，窗边可赏东山寺景，兼顾吃饭+逛景一条龙｜中等
POICAND-B36F114711DF32DD,GYTRAVEL-HV-20260916-0003,1,20260916_贵阳高价值POI精确补采,南明区,餐饮美食,李兰英胖姨妈粉面店(护国路店),李兰英湖南面馆,粉面馆（湖南面/湖南粉）,护国路151号，大南门片区，南门口肠旺面隔壁,游客到贵阳打卡地道湖南面/湖南粉，常作早餐或夜宵（营业至凌晨），体验老字号排队烟火气,强（近24个月3篇、放宽至36个月1篇游客笔记直接提及）,,,,,9,"60f4455f0000000021036aa5
649acf680000000013011f35
64f47f79000000001e03d05a
64ff1b3c000000001e03e4b6
6526858f000000001e028b0d
67ae3e390000000029011b59
69ce41d8000000001a020f83
6a9a24a4000000000d02518e
6aab5afc000000002502f7d8","贵州旅游🚄八天八夜 | 第一站：贵阳（下）
湖南面是叫李兰英胖姨妈粉面店？现在用鸡肉
贵阳美食｜李兰英湖南面馆（护国路店）
来贵阳吃在湖南没有的湖南面🍜
贵阳｜离开前一定要吃这一碗！！！！！
🌸 贵阳冬日樱花天花板！！红
贵阳早餐封神！8碗粉面闭眼冲
贵阳|李兰英湖南面馆，贵阳本土宝藏小吃🍜
从贵阳回来…我的避雷建议是…^_^","https://www.xiaohongshu.com/explore/60f4455f0000000021036aa5?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/649acf680000000013011f35?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/64f47f79000000001e03d05a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/64ff1b3c000000001e03e4b6?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6526858f000000001e028b0d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67ae3e390000000029011b59?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69ce41d8000000001a020f83?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a9a24a4000000000d02518e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aab5afc000000002502f7d8?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,李兰英胖姨妈粉面店(护国路店)｜李兰英湖南面馆｜餐饮美食｜粉面馆（湖南面/湖南粉）｜南明区｜护国路151号，大南门片区，南门口肠旺面隔壁｜游客到贵阳打卡地道湖南面/湖南粉，常作早餐或夜宵（营业至凌晨），体验老字号排队烟火气｜强（近24个月3篇、放宽至36个月1篇游客笔记直接提及）
