行政区,POI业务类型,POI名称,外文/地图名,POI细分类型,地理位置描述,引用小红书帖子数,名称直接命中帖子数（非热度）,现库匹配状态,现库匹配记录,固定实体审核,最终处理结论,适合人群,主要到访/入住理由,证据样例标题,证据样例URL,重要口径
宋卡府,餐饮美食,Come Back @ Baan Khun Luang,Come Back @ Baan Khun Luang,咖啡馆,老街附近,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,逛完老街休息,"环境舒服,吹冷气吃蛋糕喝咖啡",泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Duen Chay Museum Cafe,Duen Chay Museum Cafe,博物馆餐厅,百年老宅,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,文化爱好者/拍照党,"百年老宅改造,展出瓷器鼻烟壶,既是博物馆也是咖啡馆,人均约210人民币",泰国宋卡老城Duen Chay Museum Cafe美食篇,https://www.xiaohongshu.com/explore/69a3b419000000002801eaaa?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Good Mountain Cafe,Good Mountain Cafe,海景咖啡馆,阁遥岛,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,拍照打卡爱好者,"风景漂亮食物好吃价钱合理,风很大很舒服,一人需消费一样饮料/食物",🇹🇭合艾旅行最满意的景点😍,https://www.xiaohongshu.com/explore/65da15610000000007026cd9?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,HeartMade Craft Coffee Roaster,HeartMade Craft Coffee Roaster,海边咖啡馆,海边,42,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,日落爱好者,"傍晚可看日落,多年前在旧店喝咖啡不错会想念","泰好吃｜合艾 宋卡府 带孩子吃什么？
🇹🇭｜合艾宋卡老街半日游🚗","https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Hoco Cafe and Eatery,Hoco Cafe and Eatery,泰式餐厅,Kayu Hitam Kastam附近,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,家庭/亲子,"环境OK有室内户外区,黄梨炒饭真材实料,中价位",泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Joe Delicious,Joe Delicious,早餐店,老街,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,错峰出行者,"10am去吃不用排队,现炒现做",🇹🇭｜合艾宋卡老街半日游🚗,https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Joke Kak Moo Hat Yai,Joke Kak Moo Hat Yai,早餐店,市区,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,早餐爱好者,"当地人早餐店,脆皮猪肉粥+温泉蛋拌吃很好吃,需排队",泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Kai-Tod Decha (Bangloh) Chee Uthit Branch,Kai-Tod Decha Bangloh Chee Uthit,泰式餐厅,Chee Uthit路,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,午餐/晚餐,"整体口味偏甜,牛肉汤肉大块,菠萝咕老肉好评",🇹🇭合艾3天2夜极致懒人攻略 | 槟城出发,https://www.xiaohongshu.com/explore/698c767e000000001a02bd12?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Lelele Cafe&Bar,Lelele Cafe and Bar,海滨酒吧,Khao Rup Chang区,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,日落爱好者/音乐爱好者,"夕阳日落时分无敌,现场音乐适合氛围,7点后驻唱,10am-12pm营业",来合艾宋卡2024最chill cafe 。。。真的巨美。,https://www.xiaohongshu.com/explore/661d0cc1000000001c005b96?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Lucas Cafe,Lucas Cafe Hatyai,精品咖啡馆,市区,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,咖啡爱好者,"dirty latte值得,咖啡要等15分钟且1分钟内喝完",泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Moooon Donuts,Moooon Donuts,甜甜圈店,老街,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,甜品爱好者,"在老街上,位置OK但停车困难",🇹🇭｜合艾宋卡老街半日游🚗,https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Ong Ice Cream,Ong Ice Cream Songkhla,冰淇淋店,老街,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,甜品爱好者,"鸡蛋黄冰淇淋很特别,复古公鸡杯加20泰铢可带走",🇹🇭｜合艾宋卡老街半日游🚗,https://www.xiaohongshu.com/explore/68f8b97900000000040050d0?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,P'Yen 粿汁,P'Yen Noodle Soup,粿汁店,酒店附近,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,夜宵爱好者,"越夜越多人,女儿说一定要告诉大家这个美食",泰好吃｜合艾 宋卡府 带孩子吃什么？,https://www.xiaohongshu.com/explore/69e7974e000000002202b135?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Sansabai Space,Sansabai Space Songkhla,特色咖啡馆,市区,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,早餐/早午餐爱好者,"今年新开张,主打宋卡粥,冷气开放环境清新安静,7am-4pm营业(周三休息)",🇹🇭合艾-宋卡粥3之Sansabai Space,https://www.xiaohongshu.com/explore/688b142e000000002203815c?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Summer Sky Kohyor,Summer Sky Kohyor,海岛咖啡馆,阁遥岛,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,日落爱好者/拍照党,"极简韩系风格,大面积落地窗看宋卡湖,夕阳时刻绝美,10am-8pm营业",合艾宋卡府 | 岛屿秘境咖啡馆 - Summer Sky,https://www.xiaohongshu.com/explore/6a4b8449000000000e038400?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
素可泰府,餐饮美食,Baan Chomnam Cafe,班崇南咖啡馆,河景咖啡馆兼餐厅,河边,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,避暑休闲,"椰子冰淇淋特色,糯米花生是灵魂,本地人爱去",素可泰的椰子冰淇淋 和餐厅推荐,https://www.xiaohongshu.com/explore/69f1f765000000003601cc31?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
素可泰府,餐饮美食,Baan Kiang Muang,班江芒咖啡馆,老宅咖啡馆,Wat Chetuphon寺附近,42,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,历史遗迹游客,"Google 4.9分,老宅改造,无WiFi但氛围好","就离谱！居然为了一个咖啡馆才去了王朝遗址
🇹🇭素可泰｜隐藏在小城里的泰式咖啡店","https://www.xiaohongshu.com/explore/6602523a00000000140062a1?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67bad380000000000d014655?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
素可泰府,餐饮美食,Baan MA-KWID SUKHOTHAI,班马宽素可泰,稻田咖啡馆,稻田边,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,田园体验,"泰北田园感,泰茶甜点地道,需自己倒茶搅拌",BAAN MA-KWID SUKHOTHAI,https://www.xiaohongshu.com/explore/6991867c000000001d024c26?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
素可泰府,餐饮美食,Chorphaka Sukhothai,措帕卡素可泰,泰餐厅,Thai Thai Resort步行5分钟,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,怕热游客,"有冷气,泰菜丰富美味",来泰国绝对不能错过这间Resort!!🇹🇭,https://www.xiaohongshu.com/explore/68207754000000000f038e7d?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
素可泰府,餐饮美食,Grandma Sert's Kitchen,奶奶瑟特厨房,家庭餐厅,离大路不远,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,性价比追求,"干净不贵,crispy papaya salad招牌,两人270泰铢",素可泰老城推荐一家餐厅,https://www.xiaohongshu.com/explore/69606ffd000000001a025d1b?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
素可泰府,餐饮美食,Kwansiri Restaurant,宽西里餐厅,本地餐厅,西春寺附近,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,本地口味爱好者,"阿姨开的,冬阴功汤好喝,沙冰、盖浇饭好吃,价格感人",🇹🇭攻略｜泰国素可泰餐厅、民宿、乘车推荐‼️,https://www.xiaohongshu.com/explore/664b47730000000016012108?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
素可泰府,餐饮美食,Nai Bann Cafe,奈班咖啡馆,景观咖啡馆,,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,花园咖啡爱好者,"夫妻经营,花园漂亮,免费送小蛋糕,蜜袋鼯互动",在素可泰找到了人生咖啡馆！附1️⃣日吃喝攻略,https://www.xiaohongshu.com/explore/697ace65000000001a02c74e?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
素可泰府,餐饮美食,Sinvana Thai Restaurant,辛瓦纳泰餐厅,泰餐厅,583 หมู่ที่ 3 Jarodvithi Thong,42,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,家庭聚餐,"宽敞怡人,服务到位,咖喱牛肉、蒸鱼不错,人均约755泰铢",素可泰餐厅Sinvana Thai Restaurant,https://www.xiaohongshu.com/explore/66f17c3a000000002c02838d?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,比尔妹饭馆,,泰式与本地餐厅,拜县,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,炸鱼+木瓜沙拉+近711,强,清迈-拜县两天一夜，骑行攻略！,https://www.xiaohongshu.com/explore/6a1ec5610000000037035927?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,两姐妹餐厅(缅甸菜),,东南亚风味餐厅,拜县,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,紫米饭+土豆泥拌粉+炸豆腐,强,🇹🇭｜非常推荐拜县美食之缅甸菜两姐妹餐厅,https://www.xiaohongshu.com/explore/6a3fe5af000000001503f2c4?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Art Farm Studio(Art Farm Cafe),Art Farm Cafe,主题咖啡馆,拜县,43,2,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,彩虹咖啡牌+苏卡达陆龟+明信片,强,"冬天在拜县100块躺一天咖啡馆的常规操作！
#413 / 拜县必去的咖啡店","https://www.xiaohongshu.com/explore/697d85a0000000000a02f5ca?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/685658d800000000220304b4?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Bai Fern Restaurant,Bai Fern Restaurant,泰式与本地餐厅,夜丰颂市,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,泰北特色猪肉+糖醋风味,强,泰国夜丰颂～实用完整攻略～旅居旅行,https://www.xiaohongshu.com/explore/6989bad0000000002801c286?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Duang Restaurant(ร้านอาหารดวง),ร้านอาหารดวง,融合料理餐厅,拜县,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,咖喱好吃+小猫陪吃,强,《🇹🇭拜县美食,https://www.xiaohongshu.com/explore/699703ee000000001a01ca1d?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Escape Sunset Bar Pai,Escape Sunset Bar Pai,酒吧与餐吧,拜县,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,吊床兰纳沙发+稻田+两只狗,中,躺平 说真的,https://www.xiaohongshu.com/explore/6a86b745000000002800920c?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,James Chicken Rice and Noodles,James Chicken Rice and Noodles,面食与小吃,拜县,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,猪骨汤70泰铢+肉嫩脱骨,强,拜县好吃的路边小店,https://www.xiaohongshu.com/explore/6a312e180000000006021e26?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Kad Lang Hot Pot(กาดแลงคาเฟ่),กาดแลงคาเฟ่,火锅与烧烤,拜县,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,129-299泰铢套餐+炸鸭舌,强,《🇹🇭拜县美食,https://www.xiaohongshu.com/explore/699703ee000000001a01ca1d?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Khun Si,Khun Si,泰式与本地餐厅,拜县,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,40泰铢/份+泰式寿喜烧+脆皮猪肉,强,拜县好吃的路边小店,https://www.xiaohongshu.com/explore/6a312e180000000006021e26?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Little Good Things,Little Good Things,甜品与烘焙,夜丰颂市,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,蛋糕美味+大面包,强,泰国夜丰颂～实用完整攻略～旅居旅行,https://www.xiaohongshu.com/explore/6989bad0000000002801c286?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Na's Kitchen,Na's Kitchen,泰式与本地餐厅,拜县,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,炸虾招牌+平价量大,强,拜县太好吃啦！连吃三天！Na's Kitchen🦐,https://www.xiaohongshu.com/explore/6a68871100000000060130ea?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Nong Beer Restaurant,Nong Beer Restaurant,泰式与本地餐厅,拜县,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,咖喱面50泰铢+炸面脆,强,清迈拜县10元咖喱面，美味又实惠！,https://www.xiaohongshu.com/explore/69b658e5000000001a027887?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Noodle Soup House Ban Jabo(悬崖面馆),,面食与小吃,拜县向北50km,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,风景控,50泰铢面+咖啡+云雾山景,🇹🇭夜丰颂｜悬崖面馆，云雾缭绕的山间吃碗面,https://www.xiaohongshu.com/explore/68fcb57f0000000003037563?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Om Garden Cafe,Om Garden Cafe,咖啡馆,拜县,43,4,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,午餐,中,"冬天在拜县100块躺一天咖啡馆的常规操作！
泰国南邦府最佳两家咖啡馆，很值得去打卡
清迈Day15｜离开拜县早上打泰拳按摩店推荐
泰北自驾——路边咖啡馆","https://www.xiaohongshu.com/explore/697d85a0000000000a02f5ca?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66e109a900000000120122fe?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6914b3ea0000000005003323?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/5ffb023b0000000001003c9a?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Tea Tea's Cafe and Bakery,Tea Tea's Cafe and Bakery,甜品与烘焙,拜县,43,4,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,绿咖喱+脆皮鸡饭+WiFi,强,"冬天在拜县100块躺一天咖啡馆的常规操作！
拜县好吃的路边小店
泰国南邦府最佳两家咖啡馆，很值得去打卡
泰北自驾——路边咖啡馆","https://www.xiaohongshu.com/explore/697d85a0000000000a02f5ca?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a312e180000000006021e26?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66e109a900000000120122fe?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/5ffb023b0000000001003c9a?xsec_token_redacted=1&xsec_source=pc_dots",回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Wojia Cafe,Wojia Cafe,咖啡馆,夜丰颂市Ban Rak Thai,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,木屋小湖茶园山景,中,清迈夜丰颂Ban Rak Thai-Wojia Cafe,https://www.xiaohongshu.com/explore/692baf4f000000001e002c6e?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Yen Fo (Pink Noodle),Pink Noodle,面食与小吃,拜县,43,1,本轮新增名称候选,,固定实体候选,通过｜新增进入Google候选,鱼丸面+pink noodles+13-16元人均,强,《🇹🇭拜县美食,https://www.xiaohongshu.com/explore/699703ee000000001a01ca1d?xsec_token_redacted=1&xsec_source=pc_dots,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
巴蜀府,餐饮美食,K.O,เค โอ,海鲜大排档,华欣夜市中,51,0,本轮新增名称候选,,名称过短，需人工消歧,暂缓｜名称过短，需人工消歧,适合夜市用餐,海鲜个头大新鲜、价格合理但买单需对账单防续报总价,,,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
春蓬府,餐饮美食,狮洞穴咖啡厅,(Lion Cave Coffee),山顶咖啡馆,"玛西山山顶,距市区10公里",41,0,本轮新增名称候选,,固定实体候选,暂缓｜引用正文未直接命中名称,观景游客,"360度望春蓬府和对面岛屿,当地种植咖啡豆,60泰铢/杯,营业时间07:00-19:00",,,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
春蓬府,餐饮美食,Boom Watcham Tree House,boom watcham tree house,网红餐厅,海边,41,0,本轮新增名称候选,,固定实体候选,暂缓｜引用正文未直接命中名称,拍照打卡/亲子,"壶与海洋结合设计感强,有泰国餐/咖啡/下午茶,顶楼可做民宿,卖可可果制品",,,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
呵叻府,餐饮美食,Saisook动物主题冰棍店,Saisook Animal Ice Cream,甜品店,北冲县,55,0,本轮新增名称候选,,固定实体候选,暂缓｜引用正文未直接命中名称,亲子家庭,动物概念外观和命名的冰棍,,,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
罗勇府,餐饮美食,Samed Villa餐厅,Samed Villa Restaurant,海岛餐厅,沙美别墅酒店旁,75,0,本轮新增名称候选,,固定实体候选,暂缓｜引用正文未直接命中名称,性价比,"好吃又便宜,烤鱿鱼/香辣大虾推荐",,,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
攀牙府,餐饮美食,Tai Muang Camping Restaurant,泰米昂露营餐厅,家常泰餐,露营基地,51,0,本轮新增名称候选,,固定实体候选,暂缓｜引用正文未直接命中名称,亲水体验,水中餐桌、虾酱炒芭蕉梗、猪骨咖喱,,,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
宋卡府,餐饮美食,Cafe Amazon Songkhla Old Town,Cafe Amazon Songkhla Old Town,连锁咖啡馆,老街,42,0,本轮新增名称候选,,固定实体候选,暂缓｜引用正文未直接命中名称,拍照打卡,超级出片随手拍都是ins风,,,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
夜丰颂府,餐饮美食,Alawaa Coffee,湖边咖啡馆,夜丰颂市,甜品控,43,0,本轮新增名称候选,,固定实体候选,暂缓｜引用正文未直接命中名称,自制蛋糕+柠檬芝士蛋糕10元,中,,,回答名称来自点点AI；正文直接命中是引用帖内字符串核对，不代表热度，也不等于Google事实核验
