行政区,POI业务类型,POI名称,POI细分类型,外文/地图名,地理位置描述,游客需求场景,名称直接命中帖子数（非热度）,来源阶段,证据URL,证据内容,重要口径
曼谷,餐饮美食,Bloom & Brew,咖啡馆,Bloom & Brew The Local Coffee,Grande Centre Point Prestige酒店一楼,咖啡休闲/轻食,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6a6c8231000000003301f477?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：🇹🇭曼谷居然花200块解锁五星酒店贵妇下午茶⁉️
正文：🇹🇭曼谷居然花200块解锁五星酒店贵妇下午茶⁉️
这家藏在市中心五星酒店里的平价贵妇下午茶，没有本地人带路我还真找不到‼️四面佛附近，去完直接来✨
☕️Bloom & Brew藏在Grande Centre Point Prestige酒店一楼，温暖优雅的轻奢环境真的太治愈！没有网红店的拥挤喧闹，柔和光线搭配雅致装潢，太适合和闺蜜放空聊天、悠闲下午茶📸
最惊喜的是整套贵妇下午茶仅200块💰左右（990泰铢）
主厨精心搭配的咸甜茶点超精致🍧口感细腻不腻口，搭配香醇精品咖啡和花果好茶🍵
除了下午茶，主食也很推荐👍
强推法式油封鸭咖喱面🍜
泰北经典Khao Soi的创意升级，醇厚咖喱汤底鲜香浓郁，一整只油封鸭腿炖得软烂脱骨，肉质鲜嫩多汁，中西融合的风味超惊艳！
还有香煎三文鱼🍣brunch也很绝！超大块熟煎三文鱼，鲜香不腥，荤素搭配清爽解腻🍄🟫不爱生食的姐妹也能放心冲～
在曼谷繁华闹市偷一段慢悠悠的午后时光👒安静又惬意，性价比、颜值、口味全在线✨来曼谷旅游、逛四面佛的姐妹，一定要来这里解锁松弛感满满的下午茶🫖
#曼谷美食[话题]# #泰国旅游[话题]# #曼谷小众打卡[话题]# #闺蜜下午茶[话题]# #泰国旅行[话题]# #泰国下午茶[话题]# #泰国咖啡[话题]# #泰国必吃[话题]##泰国美食[话题]##泰国生活[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,餐饮美食,Blue Bottle Coffee,咖啡馆,Blue Bottle Coffee,Dusit Central Park/EmQuartier,咖啡休闲/轻食,2,20260831小红书点点AI增量采集,"https://www.xiaohongshu.com/explore/6a898eb500000000100071e5?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a895615000000002b0010de?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：泰国🇹🇭首家蓝瓶咖啡☕️喝上了｜好喝可以冲
正文：Blue Bottle Coffee @ Dusit Central Park
是泰国🇹🇭咖啡爱好者翘首以盼的最新地标
这家分店于2026年8月21日正式开业。

必尝招牌菜单
NOLA：这款传奇咖啡饮品是全球粉丝的必点之选。它的名字源于新奥尔良，其亮点在于将菊苣与咖啡巧妙融合，打造出与普通牛奶咖啡截然不同的独特顺滑口感。

Blue Bottle Coffee 的价格却非常亲民：
饮品☕️：从130 泰铢（摇摇浓缩咖啡）到185泰铢（招牌饮品，如摩卡或香草豆摇摇乐）。
糕点🍰：仅需75泰铢起（例如，巧克力橙味费南雪）。
交通：位于市中心交通枢纽 Dusit Central Park 商场里，乘坐地铁🚇或轻轨🚈到达。
#泰国生活[话题]# #泰国旅行[话题]# #泰国[话题]# #泰国旅游[话题]# #曼谷[话题]# #泰国曼谷[话题]# #cafe[话题]# #设计感咖啡店[话题]#

「2*混合贴」
标题：蓝瓶子咖啡终于来泰国了
正文：Blue bottle

首店在：曼谷Central Park 商场1楼（一进门就看到），BTS Saldeng 站，走一个人行天桥即可到达，本月底还有有另外一家更大的店开在另外的商场🏬

第一次喝，点了Nola （冷淬➕牛奶估计是），不甜，咖啡味很浓郁，喝得出来是好豆子，但是没有那么惊艳哦～就是喝到一杯比较好喝的咖啡的感觉

价格：165泰铢
店里也有豆子卖，还有周边杯子，但是开业两天，杯子都卖完了( ´ ▽ ` )ﾉSad

没事……月底再去另外一家分店买吧，为颜值买单",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,餐饮美食,Blue Bottle Coffee(蓝瓶子),咖啡馆,Blue Bottle Coffee Central Park,Silom,咖啡休闲/轻食,2,20260831小红书点点AI增量采集,"https://www.xiaohongshu.com/explore/6a895615000000002b0010de?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8afbd9000000003400f234?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：蓝瓶子咖啡终于来泰国了
正文：第一家蓝瓶子咖啡2026年8月21日开业

「2」
标题：💙EM商圈 Blue Bottle旗舰店来了！
正文：终于等到啦！Blue Bottle Coffee 泰国旗舰店将于2026年8月24日正式开业🇹🇭☕️

📍地点：EMQUARTIER G层
⏰营业时间：每天 08:00–22:00

喜欢蓝瓶咖啡的朋友，可以准备来打卡啦💙

#曼谷探店[话题]# #曼谷咖啡店[话题]# #泰国旅游[话题]# #曼谷旅行[话题]# #曼谷新店[话题]# #蓝瓶咖啡[话题]# #BlueBottleCoffee[话题]# #emquartier[话题]# #泰国EM商圈[话题]# #素坤逸[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,餐饮美食,Brown Dessert Cafe,甜品与烘焙,Brown Dessert Cafe,Central World/Pinkao/Paragon等9家分店,甜品小吃/休闲打卡,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/64769df4000000001303c25b?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：【曼谷探店】Brown Dessert Cafe
正文：📍Brown Dessert Cafe甜品店
❤️新推出的三款蒙布朗超级火爆，底层是酥脆的华夫饼，冰淇淋、卡仕达布丁、奶油、饼干碎夹心，再挤上满满的蒙布朗，口感层次极丰富最。推荐草莓奶油奶酪蒙布朗这一款。
9个分店👉",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,餐饮美食,Cafe Amazon Ari,咖啡馆,Amazon Experience Flagship Store Ari,Ari,咖啡休闲/轻食,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6a51c8e70000000002003c00?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：9大特色：泰国曼谷Cafe Amazon‼️
正文：#好视频扶持计划[话题]# #咖啡馆美食[话题]# #值得一去的咖啡店[话题]# #cafeamazon[话题]# #拍照打卡[话题]# #特色[话题]# #咖啡[话题]# #cafe[话题]# #曼谷自由行[话题]# #曼谷咖啡厅[话题]#
☕ Amazon Experience Flagship Store Ari 于29/5/2026正式开幕！这是泰国本土咖啡品牌，创立于2002年…

9大特色～

🇹🇭 泰国最大的旗舰体验店
🌿 6层楼超大空间
☕ 精品咖啡吧（Specialty Coffee）
🍵 抹茶专区（Matcha Bar）
🍫 巧克力专区（Chocolate Bar）
🥐 新鲜烘焙甜点
💻 Co-working 工作空间
🎨 艺术展览空间
🌇 顶楼可欣赏曼谷城市景色和BTS列车经过",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,餐饮美食,ChaTraMue,餐厅与本地美食,ChaTraMue,多分店,正餐/地方美食,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/6a8d3e5c0000000037031369?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a18417f000000003600322d?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：曼谷 10 大必喝泰奶品牌推薦
正文：ChaTraMue（手標牌）
特色： 泰國最經典的國民老字號品牌，茶味濃郁且品質穩定。
推薦： 泰式冰奶茶、泰奶霜淇淋、綠泰奶。

「2*混合贴」
标题：泰国曼谷网红泰奶测评
正文：ChaTraMue 手标泰奶
泰国国民老牌奶茶，经典泰奶很火
🍵口感
我点的泰绿少糖，味道寡淡
对比其他泰奶，口感普通没亮点
线下门店可以买到他家茶包
想复刻泰式奶茶的姐妹，可入手带回家冲泡！",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,餐饮美食,Chula50厨房,餐厅与本地美食,chula50 kitchen,朱拉隆功夜市,正餐/地方美食,0,既有全量候选,https://www.xiaohongshu.com/explore/6a0e5030000000000803dc06?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：朱拉隆功夜市逛拍攻略🥛牛奶小子get❗️
正文：2. Chula50厨房
✅咖喱蟹肉滑蛋饭
贴士：19点关门，早去免排队",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,餐饮美食,Cream Restaurant,泰式与本地餐厅,Cream,暹罗天地附近,泰式美食/地方风味,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/6a8ab646000000000302b157?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8078bc0000000033034c54?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：howto | 曼谷Le Du Kaan 高空绝美米其林
正文：8. Banana Ice Cream | 香蕉冰淇淋
香蕉味香浓绵密，天然果香美味、清爽。

「2」
标题：🇹🇭泰国曼谷小众餐厅
正文：📍Cream Restaurant
暹罗天地附附近，泰餐馆，招牌咖喱软壳蟹，冬阴功汤，菠萝炒饭，咸蛋黄鱿鱼番茄，空心菜，泰式冰咖都很不错，总共1000🐷左右， 推荐
📍Kodtalay The Riverfront Seafood Buffet
海鲜自助，一个人好像是599🐷，榴莲199🐷自由，蒸锅100🐷，啤酒也是另外收费，湄南河边，景色还行，吃的真的很一般，去的时候前面还有一百多桌，等了两个多小时，活物没见，说实话不太推荐
📍Somsak Poo Op
2019-2026蝉联8年的米其林的大叔螃蟹粉丝煲，四点开始营业，去的时候排7号，等了2个小时，菜单上只有螃蟹，虾，海虹和雪蛤，每样都点了，真的好吃，总共不到2000🐷，只得再次打卡#泰国菜[话题]# #餐厅推荐[话题]# #小众美食打卡地[话题]# #food[话题]# #泰国[话题]# #曼谷[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,餐饮美食,Dior Gold House Cafe,咖啡馆,DIOR Gold House Bangkok,Phloen Chit,咖啡休闲/轻食,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/68dfbe21000000000703376d?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：曼谷🇹🇭| Dior GoldHouse Cafe 迪奧黃金屋
正文：2025年在泰國曼谷所開設的Dior Gold House，以概念店的模式來呈現，除了包包成衣飾品，還可以在Cafe 品嚐精緻的甜品，Cafe的裝潢以藤編、竹編的方式來呈現，設計相當有質感，超好拍照。另外，Dior Cafe採預約制用餐，沒預訂臨時到訪會撲空喔！
-
🕍: DIOR Gold House
📍: No, 1029 Phloen Chit Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand
-
#潮流猎手[话题]# #旅途中的美景[话题]# #浪漫生活的记录者[话题]# #Vlog我的一天[话题]# #记录吧就现在[话题]# #每秒都值得记录[话题]# #今天的快乐今天发[话题]# #日常碎片PLOG[话题]# #旅行[话题]# #曼谷旅行[话题]# #曼谷旅游[话题]# #米其林[话题]#  #曼谷[话题]# #美食推荐[话题]#  #曼谷探店[话题]#  #泰国旅行[话题]# #泰国旅游[话题]# #泰国美食[话题]# #泰国旅游[话题]# #泰国餐厅[话题]# #曼谷美食[话题]# #曼谷餐厅[话题]# #曼谷预约困难店[话题]# #potong[话题]# #人生美食[话题]# #預約困難店[话题]# #dior[话题]# #diorgoldhouse[话题]# #Dior黄金屋[话题]# #迪奥黄金屋[话题]# #diorcafe[话题]# #dior迪奥[话题]# #dior蛋糕[话题]# #herme[话题]##爱马仕[话题]# #爱馬仕[话题]# #爱马仕包包[话题]# #爱马仕kelly[话题]# #爱马仕凯利包[话题]# #爱马仕Picnic[话题]# #愛馬仕野餐包[话题]# #香港爱马仕[话题]# #louisvuitton[话题]# #lv鞋[话题]# #lv德训鞋[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,餐饮美食,Eat Sight Story,景观餐厅,eat sight story,Sala 隔壁,景观用餐/拍照休闲,0,既有全量候选,https://www.xiaohongshu.com/explore/6a6c78ce000000002403eb19?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：🇹🇭郑王庙对面的几家河景餐厅不要错过哈
正文：▪️Eat Sight Story：就在Sala隔壁，泰餐做得认真，订不到隔壁来这儿，视角同样在线",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
曼谷,餐饮美食,Factory Coffee BKK,咖啡馆,factory coffee,Phaya Thai 路,咖啡休闲/轻食,1,既有全量候选,"https://www.xiaohongshu.com/explore/6a894e180000000017001dba?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a86b85e0000000012028e09?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8d801e00000000260340a3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67da9755000000000e00603d?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：#曼谷探店｜FACTORY Coffee🔥排队也要打卡的
正文：门店是简约工业风，干净利落的灰色调，门头大大的FACTORY标识超好认。
Asia top，因为酒店在附近，走过来2分钟，工作日早上8点10分过来已经开始排队了，现在外面等了5分钟，进去之后再排队点单。
现是一块卖豆子和闻豆子的区域，各种冠军豆和他家4款house blend，想说排了这么长的队，每个都买了一包，回家试试。从点单到上桌，又等了20分钟。
☕️点单分享
▪️大名鼎鼎的moscow
就是一杯Dirty，标志性双层玻璃杯颜值超高，醇厚浓缩撞上冰牛奶，入口丝滑，咖啡香气很突出，冷热交融口感很绝，来店必点。
▪️Steven Jobs，老板应该特别喜欢苹果
颜值在线，干苹果片点缀，冷萃清爽柔和，带着淡淡的果甜，不苦，口感很清爽。
▪️椰子可颂
可颂一般，不是现做的，看店员在柜台下面的一个箱子里拿出来统一加热上桌的。里面有椰子碎的酱，有点甜。

💡小Tips
▫️人气很高，建议错峰，上午人相对少一点
▫️营业时间：8:00‑16:00，3.30就last order了

整体感觉，排队有点长，而且全是中国人，爱做攻略的中国人。SOP一般，门口就一个点单小哥，这工作也挺累人的，3.30打烊应该也是这个原因。从排队到上咖啡，差不多45分钟。泰国人对我们应该是又爱又恨吧，根本忙不过来。

特地去的话建议去新店吧，听说不排队z

#曼谷探店[话题]# #FactoryCoffee[话题]# #曼谷咖啡[话题]# #泰国旅行[话题]# #曼谷网红店[话题]# #曼谷美食[话题]# #咖啡探店[话题]#

「2」
标题：探店🇹🇭 | Factory Coffee曼谷咖啡控必打
正文：来曼谷不知道喝哪家咖啡？
这家 Factory Coffee 可以先收藏！

📍 Factory Coffee BKK
就在 Phaya Thai 路上，BTS Phaya Thai / Airport Rail Link 附近，交通非常方便。(Factory Coffee)

☕️ 推荐喝什么？
第一次来建议直接点招牌：
1️⃣ Moscow｜喜欢有层次、偏甜香口感的可以试试[点赞R]
2️⃣ Mrs. Cold｜冰冰的浓缩＋牛奶，口感顺滑，属于比较好入口的一杯
3️⃣ Phayathai｜咖啡＋柠檬＋气泡感，清爽型选手，很适合曼谷这种天气
4️⃣ Honolulu｜咖啡和茶感结合，比较特别，适合想尝点不一样的

⭐不想只喝咖啡的话，可以搭配可颂或甜点，整体人均大概 ฿200–400，具体看点单。
🥐(Wongnai) 咸蛋黄可颂
这个我会特别推荐！
外皮酥酥脆脆，里面是咸香的蛋黄馅，甜咸口感配咖啡刚刚好。

✨ 我觉得值得来的原因：
不是那种“只负责好拍”的网红咖啡店，
而是真的把咖啡当主角。

店里是偏工业感、简约风，咖啡师操作也很有看点。
而且位置特别适合安排进曼谷行程里——
逛 Siam、Ratchathewi，或者准备去机场前，都可以顺路来一杯。

⚠️ 小提醒：
店里人气一直很高，热门时段可能需要排队，建议早点来。
营业时间目前是 08:00–16:00，不要下午踩着点去～(Factory Coffee)

#曼谷探店[话题]# #曼谷咖啡[话题]# #曼谷咖啡店[话题]# #FactoryCoffee[话题]# #曼谷旅行攻略[话题]# #泰国旅行[话题]# #曼谷吃喝玩乐[话题]#

「3*混合贴」
标题：曼谷的咖啡馆，不止有Factory
正文：❶ 𝗙𝗮𝗰𝘁𝗼𝗿𝘆 𝗖𝗼𝗳𝗳𝗲𝗲
曼谷的咖啡顶流，点单动线很像国内景区。如果时间充裕，可以错峰去排队喝一下。

「4*混合贴」
标题：☕️ 曼谷冠军咖啡Factory Coffee双店攻略
正文：📍 老店Factory Coffee BKK:
49 Phaya Thai Rd, Thanon Phaya Thai, Ratchathewi, Bangkok 10400
可搭乘 BTS 到 Phaya Thai Station，步行约3分钟即可到达。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
