候选ID,问题ID,采集轮次,来源阶段,行政区,POI业务类型,POI名称,外文/地图名,POI细分类型,地理位置描述,游客需求场景,AI证据强度,POI细分类型证据,地理位置描述证据,游客需求场景证据,字段证据审核状态,名称直接命中帖子数（非热度）,证据帖子ID,证据标题,证据URL,固定实体初筛,分店消歧状态,审核结论,合并主候选ID,审核备注,原始回答行
POICAND-ECDE1C0EA4D9E1B8,GYTRAVEL-S4-F015,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,何记1994·冰粉冰浆（小十字店）,He Ji,冰粉/冰浆甜品,小十字富水北路钰达大厦（近但家香酥鸭）,游客吃冰粉冰浆解辣,中（N77/N78/N80，N80为2021年老帖仅作背景）,,,,,1,6a81dce800000000350143c9,来贵阳必吃冰浆！民生路吃住一站式攻略,https://www.xiaohongshu.com/explore/6a81dce800000000350143c9?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,何记1994·冰粉冰浆（小十字店）｜He Ji｜餐饮美食｜冰粉/冰浆甜品｜云岩区｜小十字富水北路钰达大厦（近但家香酥鸭）｜游客吃冰粉冰浆解辣｜中（N77/N78/N80，N80为2021年老帖仅作背景）
POICAND-BB92402F63947218,GYTRAVEL-S4-F010,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,何记冰浆,未确认,冰浆甜品,民生路入口,游客吃冰浆解腻,低（仅N10）。,,,,,1,6aa63832000000002b013aad,贵阳你真的太好吃好喝,https://www.xiaohongshu.com/explore/6aa63832000000002b013aad?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,何记冰浆｜未确认｜餐饮美食｜冰浆甜品｜云岩区｜民生路入口｜游客吃冰浆解腻｜低（仅N10）。
POICAND-557AD5A81D95DFB3,GYTRAVEL-S4-F015,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,何记冰粉（民生路店）,He Ji,冰粉/冰浆甜品,民生路丁字路口,游客吃水果冰粉、排队,中（N76/N84/N87，N76为2021年老帖）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,何记冰粉（民生路店）｜He Ji｜餐饮美食｜冰粉/冰浆甜品｜云岩区｜民生路丁字路口｜游客吃水果冰粉、排队｜中（N76/N84/N87，N76为2021年老帖）
POICAND-8F68498EEB2E5004,GYTRAVEL-S4-F007,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,余孃余美霞脆皮洋芋粑（正新街店）,未确认,脆皮洋芋粑,正新街（厕所馒头旁）,游客打卡网红洋芋粑、折耳根酸萝卜蘸料,强（N46/N49/N50/N52/N53/N54/N57/N71）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,余孃余美霞脆皮洋芋粑（正新街店）｜未确认｜餐饮美食｜脆皮洋芋粑｜云岩区｜正新街（厕所馒头旁）｜游客打卡网红洋芋粑、折耳根酸萝卜蘸料｜强（N46/N49/N50/N52/N53/N54/N57/N71）
POICAND-22E03D4580DC3557,GYTRAVEL-S4-F010,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,俞记安顺破酥包,未确认,破酥包早点,民生路,游客早餐排队买破酥包,中（N2、N8）。,,,,,3,"6a6994cc000000001c00cbfd
6a8865fa000000002800134c
6a9cbaa40000000026009f0f","听劝！贵阳民生路才是小吃天花板🔥
黔灵山公园×贵厨酸汤
离开贵阳让我念念不忘的9家。。。","https://www.xiaohongshu.com/explore/6a6994cc000000001c00cbfd?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8865fa000000002800134c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a9cbaa40000000026009f0f?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,俞记安顺破酥包｜未确认｜餐饮美食｜破酥包早点｜云岩区｜民生路｜游客早餐排队买破酥包｜中（N2、N8）。
POICAND-4E0222FA42C420B3,GYTRAVEL-S4-F001,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,俞记安顺破酥包,Yuji Posubao,破酥包,老城区,游客早餐/伴手礼打卡,证据强度：中-强（N1/N8/N35/N37）,,,,,1,6a9cbaa40000000026009f0f,离开贵阳让我念念不忘的9家。。。,https://www.xiaohongshu.com/explore/6a9cbaa40000000026009f0f?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,俞记安顺破酥包｜Yuji Posubao｜餐饮美食｜破酥包｜云岩区｜老城区｜游客早餐/伴手礼打卡｜证据强度：中-强（N1/N8/N35/N37）
POICAND-F4DB60D6F2B8910A,GYTRAVEL-S4-F005,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,六广门毛阿姨糯米饭（沙河街店）,毛阿姨糯米饭,糯米饭摊/店,沙河街,游客必吃、早售罄、可预约、5+2经典,强，多篇独立到店 N70,,,,,9,"690de6380000000007038e41
691eb364000000000d03f5b5
69d1d45a000000002200dda2
69d9ca7f000000001b022d7d
69e759da0000000022027bc3
6a05e05e000000000802521f
6a6c128c000000002803257a
6a7a8283000000003301980a
6a83ba810000000035014c47","总要吃一次的糯米饭
第一批楼丝已在贵阳吃饱喝足
如果来贵阳要吃糯米饭，那我推荐王阿姨
贵阳美食推荐：真消费真感受～第二弹
手机里的吃吃喝喝——贵阳观山湖区
美食家，总结贵阳精选美味（长期更新）
六广门糯米饭全攻略
贵阳｜六广门毛阿姨糯米饭
来贵阳别傍晚排队买糯米饭了","https://www.xiaohongshu.com/explore/690de6380000000007038e41?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691eb364000000000d03f5b5?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69d1d45a000000002200dda2?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69d9ca7f000000001b022d7d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69e759da0000000022027bc3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a05e05e000000000802521f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6c128c000000002803257a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7a8283000000003301980a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a83ba810000000035014c47?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,六广门毛阿姨糯米饭（沙河街店）｜毛阿姨糯米饭｜餐饮美食｜糯米饭摊/店｜云岩区｜沙河街｜游客必吃、早售罄、可预约、5+2经典｜强，多篇独立到店 N70
POICAND-FB841306926A70AF,GYTRAVEL-S4-F010,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,兰姨妈羊肉粉,未确认,羊肉粉,黔灵山／八鸽岩,游客吃羊肉粉,中低（游客仅N26，另N48为本地推荐）。,,,,,2,"682ee1c30000000022026abe
6a6ed267000000003301309d","来贵阳一定要吃的！不踩雷！附地址
黔灵山公园附近贵阳本地人常吃的美食推荐","https://www.xiaohongshu.com/explore/682ee1c30000000022026abe?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6ed267000000003301309d?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,兰姨妈羊肉粉｜未确认｜餐饮美食｜羊肉粉｜云岩区｜黔灵山／八鸽岩｜游客吃羊肉粉｜中低（游客仅N26，另N48为本地推荐）。
POICAND-86A264228F403023,GYTRAVEL-S4-F006,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,冲坡坡辣子鸡,黔灵东路店,辣子鸡,黔灵东路,游客打卡、错峰推荐,弱，约1篇（N50）,,,,,3,"6988571e000000000a02a2e5
6a5e0033000000000c014488
6a7bed6000000000330097d4","线下追星-Mary桂仙宝琴开的辣子鸡店～
逛吃贵阳不迷茫→2026必吃美食榜单上新
2026贵阳必吃榜｜完整38家
一、火锅/豆米/酸汤/虾酸（14家）
1. 黔渔","https://www.xiaohongshu.com/explore/6988571e000000000a02a2e5?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5e0033000000000c014488?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7bed6000000000330097d4?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,冲坡坡辣子鸡｜黔灵东路店｜餐饮美食｜辣子鸡｜云岩区｜黔灵东路｜游客打卡、错峰推荐｜弱，约1篇（N50）
POICAND-EB09B43FBFBEC610,GYTRAVEL-S4-F005,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,刘维兰老素粉（陕西路总店）,刘维兰老素粉,素粉馆,陕西路,游客品尝、堂食外卖皆可,中,,,,,1,6a7fbe93000000000502164c,贵阳美味素粉推荐😋😋😋,https://www.xiaohongshu.com/explore/6a7fbe93000000000502164c?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,刘维兰老素粉（陕西路总店）｜刘维兰老素粉｜餐饮美食｜素粉馆｜云岩区｜陕西路｜游客品尝、堂食外卖皆可｜中
POICAND-EFF01C95A6D763EE,GYTRAVEL-S4-F007,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,刘记恋爱豆腐果（交通街）,未确认,恋爱豆腐果,交通街,游客尝恋爱豆腐果,弱（N32）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,刘记恋爱豆腐果（交通街）｜未确认｜餐饮美食｜恋爱豆腐果｜云岩区｜交通街｜游客尝恋爱豆腐果｜弱（N32）
POICAND-0CDA6E45377A8521,GYTRAVEL-S4-F007,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,卷小仙自助丝娃娃（民生路店）,未确认,丝娃娃自助,民生路,游客体验自助丝娃娃、市井烟火气,弱（N3）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,卷小仙自助丝娃娃（民生路店）｜未确认｜餐饮美食｜丝娃娃自助｜云岩区｜民生路｜游客体验自助丝娃娃、市井烟火气｜弱（N3）
POICAND-AE7DACEABF04EFBD,GYTRAVEL-S4-F006,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,叉叉陈夺夺粉火锅,城基路店,夺夺粉火锅,城基路,本地人老店、游客打卡,弱，约1篇（N42）,,,,,2,"68d95add0000000013029747
6a86ec4e0000000023022711","👉本地土著推荐，8家不踩雷的烤肉店❤️❤️❤️
贵阳真正好吃的夺夺粉！！！吃完终身怀念😭","https://www.xiaohongshu.com/explore/68d95add0000000013029747?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a86ec4e0000000023022711?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,叉叉陈夺夺粉火锅｜城基路店｜餐饮美食｜夺夺粉火锅｜云岩区｜城基路｜本地人老店、游客打卡｜弱，约1篇（N42）
POICAND-2E296806A06F0A7A,GYTRAVEL-S4-F005,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,友谊路糯米饭,友谊路糯米饭,糯米饭,友谊路中段,游客推荐,弱,,,,,1,6a9122fc000000000b024f7b,贵阳早餐糯米饭封神,https://www.xiaohongshu.com/explore/6a9122fc000000000b024f7b?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,友谊路糯米饭｜友谊路糯米饭｜餐饮美食｜糯米饭｜云岩区｜友谊路中段｜游客推荐｜弱
POICAND-FA403021579AC8F1,GYTRAVEL-S4-F010,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,古粮辰白酸汤,未确认,酸汤火锅,文昌阁旁,游客吃白酸汤鸳鸯锅,低（仅N33）。,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,古粮辰白酸汤｜未确认｜餐饮美食｜酸汤火锅｜云岩区｜文昌阁旁｜游客吃白酸汤鸳鸯锅｜低（仅N33）。
POICAND-9C95A80E1CAA40C7,GYTRAVEL-S4-F009,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,君君牛肉火锅（八鸽岩店）,—,牛肉火锅,八鸽岩路,排队等位：临时到店被告知前方40桌、等1小时+，需提前拿号,游客笔记,,,,,1,6a96476c0000000012025d9b,贵阳美食｜一些吃吃喝喝合集📝,https://www.xiaohongshu.com/explore/6a96476c0000000012025d9b?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,君君牛肉火锅（八鸽岩店）｜—｜餐饮美食｜牛肉火锅｜云岩区｜八鸽岩路｜排队等位：临时到店被告知前方40桌、等1小时+，需提前拿号｜游客笔记
POICAND-846D1B3C39468AA2,GYTRAVEL-S4-F001,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,君君牛肉火锅（民生路店）,Junjun Niurou,牛肉火锅,民生路,游客打卡老牌牛肉火锅，排队35号,证据强度：强（N8/N13/N38）,,,,,1,6a9cbaa40000000026009f0f,离开贵阳让我念念不忘的9家。。。,https://www.xiaohongshu.com/explore/6a9cbaa40000000026009f0f?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,君君牛肉火锅（民生路店）｜Junjun Niurou｜餐饮美食｜牛肉火锅｜云岩区｜民生路｜游客打卡老牌牛肉火锅，排队35号｜证据强度：强（N8/N13/N38）
POICAND-C397424CD24B05F9,GYTRAVEL-S4-F008,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,味香苑家常菜,味香苑,贵州家常菜·炒菜,贵阳市区（具体门牌未确认）,游客吃地道锅气炒菜,中（N12等游客）,,,,,3,"69c3d8ca000000001a0355cd
6a0d407c0000000007028595
6a93ce45000000000b025b51","味香苑-带每一个朋友来吃过的贵阳炒菜
帅哥爱吃！贵阳市区最好吃的炒菜（附菜单）
还在贵阳！迫不及待分享好吃的🥹","https://www.xiaohongshu.com/explore/69c3d8ca000000001a0355cd?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a0d407c0000000007028595?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a93ce45000000000b025b51?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,味香苑家常菜｜味香苑｜餐饮美食｜贵州家常菜·炒菜｜云岩区｜贵阳市区（具体门牌未确认）｜游客吃地道锅气炒菜｜中（N12等游客）
POICAND-E9E954A1E2094CC1,GYTRAVEL-S4-F006,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,唐记豆米火锅,旭东路店,豆米火锅,旭东路,游客尝鲜、多人聚餐,中，约3篇（N19/N43/N52）,,,,,3,"6a5e0033000000000c014488
6a7bed6000000000330097d4
6aa3b62e0000000011038cfb","逛吃贵阳不迷茫→2026必吃美食榜单上新
2026贵阳必吃榜｜完整38家
一、火锅/豆米/酸汤/虾酸（14家）
1. 黔渔
贵阳本地人推荐的店（穷凶极饿版）","https://www.xiaohongshu.com/explore/6a5e0033000000000c014488?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7bed6000000000330097d4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa3b62e0000000011038cfb?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,唐记豆米火锅｜旭东路店｜餐饮美食｜豆米火锅｜云岩区｜旭东路｜游客尝鲜、多人聚餐｜中，约3篇（N19/N43/N52）
POICAND-ED8D7E6D02D154C4,GYTRAVEL-S4-F005,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,商专包饼油条（盐务街）,商专包饼油条,包饼油条店,盐务街,游客打卡、6:30开门、甜咸酱+油辣子,中,,,,,2,"691bb16a000000000d03ef3c
6a05e05e000000000802521f","贵阳盐务街吃包饼油条
美食家，总结贵阳精选美味（长期更新）","https://www.xiaohongshu.com/explore/691bb16a000000000d03ef3c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a05e05e000000000802521f?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,商专包饼油条（盐务街）｜商专包饼油条｜餐饮美食｜包饼油条店｜云岩区｜盐务街｜游客打卡、6:30开门、甜咸酱+油辣子｜中
POICAND-C8141B0C39B152F8,GYTRAVEL-S4-F006,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,土家风味豆米火锅,黔灵山公园门店,豆米火锅,北京路260号万科公园五号,黔灵山游玩后用餐,中，约2篇（N17/N19/N21）,,,,,3,"6a0e91c30000000007022fa3
6a5e0033000000000c014488
6a7bed6000000000330097d4","本地人私藏✨黔灵山必吃豆米火锅
逛吃贵阳不迷茫→2026必吃美食榜单上新
2026贵阳必吃榜｜完整38家
一、火锅/豆米/酸汤/虾酸（14家）
1. 黔渔","https://www.xiaohongshu.com/explore/6a0e91c30000000007022fa3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a5e0033000000000c014488?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7bed6000000000330097d4?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,土家风味豆米火锅｜黔灵山公园门店｜餐饮美食｜豆米火锅｜云岩区｜北京路260号万科公园五号｜黔灵山游玩后用餐｜中，约2篇（N17/N19/N21）
