行政区,POI业务类型,POI名称,POI泰文名称,POI细分类型,地理位置描述,名称直接命中帖子数（非热度）,证据样例标题,证据样例URL,重要口径
呵叻府,餐饮美食,LAMAYA KHAOYAI,LAMAYA KHAOYAI,餐厅与本地美食,北冲县,1,泰国考艾亲子攻略｜自然×农场×美食一次满足,https://www.xiaohongshu.com/explore/695cb06f000000001a023951?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,餐饮美食,Midwinter Green,Midwinter Green Khao Yai,咖啡馆/餐厅,北冲县,1,假装在意大利！曼谷2h直达的“小欧洲”,https://www.xiaohongshu.com/explore/6a043382000000000702b54f?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,餐饮美食,Ribs Mannn,Ribs Mannn,餐厅与本地美食,北冲县,1,五一不知道去哪？那你应该看看泰国巴冲,https://www.xiaohongshu.com/explore/69b97d18000000001d019312?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,餐饮美食,SAAN Cafe Khaoyai,SAAN Cafe Khaoyai / สานคาเฟ่,咖啡馆,北冲县,1,SAAN Cafe Khaoyai สานคาเฟ่ ｜ 考艾咖啡馆,https://www.xiaohongshu.com/explore/69096a82000000000402afc1?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,餐饮美食,Serina Italian Restaurant,Serina Italian Restaurant,国际风味餐厅,北冲县,1,Khao Yai｜泰国考艾7个宝藏景点+餐厅+住宿,https://www.xiaohongshu.com/explore/6a7dcfc5000000000c003001?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,餐饮美食,The Chocolate Factory,The Chocolate Factory Khao Yai,咖啡馆/甜品店,北冲县,1,假装在意大利！曼谷2h直达的“小欧洲”,https://www.xiaohongshu.com/explore/6a043382000000000702b54f?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,餐饮美食,Trot Cafe Khaoyai,Trot Cafe Khaoyai,咖啡馆,北冲县,3,"考艾两天旅游攻略
泰国小瑞士！考艾3天2夜自驾之旅
泰国考艾亲子攻略｜自然×农场×美食一次满足","https://www.xiaohongshu.com/explore/6a6ddcec0000000024025804?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a509ae8000000002201b49f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/695cb06f000000001a023951?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,餐饮美食,Within Khao Yai,Within Khao Yai,咖啡馆,北冲县,1,周末逃离曼谷|🐑130km直达“瑞士牧场“,https://www.xiaohongshu.com/explore/69cb970f000000001b021dcc?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,餐饮美食,Yellow Submarine Coffee Tank,Yellow Submarine Coffee Tank,咖啡馆,北冲县,1,审美提升｜100家设计师私藏咖啡馆・考艾,https://www.xiaohongshu.com/explore/69705511000000000a029134?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,餐饮美食,Yungkhaow Khao Yai,Yungkhaow Khao Yai / ยุ้งข้าว เขาใหญ่,餐厅与本地美食,北冲县,3,"考艾国家公园｜傍晚徒步看到公牛喝水
泰国小瑞士！考艾3天2夜自驾之旅
来到考艾（Khao Yai），必吃米其林！","https://www.xiaohongshu.com/explore/6a6b1cc00000000032032db6?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a509ae8000000002201b49f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69745684000000002103dad3?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,交通服务,呵叻火车站,Nakhon Ratchasima Railway Station,交通节点,呵叻市区,1,素林出发披迈石宫，值得一去吗？,https://www.xiaohongshu.com/explore/6644752f000000001e033103?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,休闲娱乐,促猜农场,Farm Chokchai / ฟาร์มโชคชัย,亲子乐园与动物体验,北冲县,6,"泰国考艾亲子攻略｜自然×农场×美食一次满足
Khao Yai｜泰国考艾7个宝藏景点+餐厅+住宿
泰国🇹🇭考艾 3天2晚自由行攻略
曼谷出发2.5h🚗考艾促猜农场🐏
🇹🇭考艾-曼谷周边一日往返农场遛娃🐑🐄","https://www.xiaohongshu.com/explore/695cb06f000000001a023951?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7dcfc5000000000c003001?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6985c506000000000d00a373?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a92e46f000000002903ccb4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/692dd4ee000000001e0358f2?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,考艾国家公园北门入口,Khao Yai National Park Checkpoint - Pak Chong,国家公园入口,北大门,2,"泰国考艾国家公园 移动风景线之公路
泰国考艾国家公园两天一夜自驾行程攻略","https://www.xiaohongshu.com/explore/68b5adfe000000001b03c787?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a1934430000000036001d5d?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,考艾国家公园南门入口,Khao Yai National Park Checkpoint (Prachinburi Side),国家公园入口,南大门,2,"泰国考艾国家公园 移动风景线之公路
泰国考艾国家公园两天一夜自驾行程攻略","https://www.xiaohongshu.com/explore/68b5adfe000000001b03c787?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a1934430000000036001d5d?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,公共服务机构,考艾国家公园游客中心,Khao Yai National Park Visitor Center,公共服务与文化机构,公园内部,2,"0难度新手必看考艾国家森林公园懒人路线
考艾国家公园😏","https://www.xiaohongshu.com/explore/67f39299000000000900fcba?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a1270d800000000060361ec?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,披迈石宫,Phimai Historical Park / Prasat Phimai,历史遗迹,披迈县,8,"泰国也有“吴哥窟”→泰国最大高棉圣殿
披迈石宫｜泰国藏着一座高棉文明遗珠
当我坐火车从曼谷一路向东北
碧邁遺跡公園Phimai Historical Park呵叻府
呵叻| 跨越国界的文明—披迈石宫","https://www.xiaohongshu.com/explore/6a928688000000002903dbbc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a2f1a7f0000000016027208?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69b4e6a6000000001a036776?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/66c85df9000000001f03af0f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a32ac9700000000160264c1?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,Art Forrest,Art Forrest Khao Yai,主题园区,北冲县,1,周末逃离曼谷|🐑130km直达“瑞士牧场“,https://www.xiaohongshu.com/explore/69cb970f000000001b021dcc?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,Ban Tha Chang Spring,Ban Tha Chang Spring,自然景点,北冲县,1,五一不知道去哪？那你应该看看泰国巴冲,https://www.xiaohongshu.com/explore/69b97d18000000001d019312?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,GranMonte酒庄,GranMonte Vineyard and Winery,葡萄园/酒庄,北冲县,2,"泰国小瑞士！考艾3天2夜自驾之旅
泰国🇹🇭考艾 3天2晚自由行攻略","https://www.xiaohongshu.com/explore/6a509ae8000000002201b49f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6985c506000000000d00a373?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,Haew Su Wat Waterfall,Haew Su Wat Waterfall,瀑布,考艾国家公园内,1,泰国考艾国家公园两天一夜自驾行程攻略,https://www.xiaohongshu.com/explore/6a1934430000000036001d5d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,Kong Kaew瀑布,Kong Kaew Waterfall,瀑布,考艾国家公园内,1,0难度新手必看考艾国家森林公园懒人路线,https://www.xiaohongshu.com/explore/67f39299000000000900fcba?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,Palio Khao Yai,Palio Khao Yai,主题园区,北冲县,1,五一不知道去哪？那你应该看看泰国巴冲,https://www.xiaohongshu.com/explore/69b97d18000000001d019312?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,PB Valley葡萄酒庄,PB Valley Khao Yai Winery,葡萄园/酒庄,北冲县,3,"假装在意大利！曼谷2h直达的“小欧洲”
考艾爆火的PB Valley 葡萄酒庄园实测
旅游 Vlog｜泰国·参观葡萄酒庄🍷","https://www.xiaohongshu.com/explore/6a043382000000000702b54f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a505d62000000001102f940?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a0ee0300000000007020be1?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,Pha Diao Dai Cliff,Pha Diao Dai Cliff,观景点,考艾国家公园内,1,泰国考艾国家公园两天一夜自驾行程攻略,https://www.xiaohongshu.com/explore/6a1934430000000036001d5d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,Pha Trom Jai Viewpoint,Pha Trom Jai Viewpoint,观景点,考艾国家公园内,1,泰国考艾国家公园两天一夜自驾行程攻略,https://www.xiaohongshu.com/explore/6a1934430000000036001d5d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,Primo Piazza,Primo Piazza Khao Yai,主题园区,北冲县,4,"假装在意大利！曼谷2h直达的“小欧洲”
泰国考艾亲子攻略｜自然×农场×美食一次满足
泰国🇹🇭考艾 3天2晚自由行攻略
五一不知道去哪？那你应该看看泰国巴冲","https://www.xiaohongshu.com/explore/6a043382000000000702b54f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/695cb06f000000001a023951?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6985c506000000000d00a373?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69b97d18000000001d019312?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,休闲娱乐,Sweet&Green Farm,Sweet&Green Farm,亲子乐园与动物体验,北冲县,1,泰国考艾亲子攻略｜自然×农场×美食一次满足,https://www.xiaohongshu.com/explore/695cb06f000000001a023951?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,景点观光,The Bloom,The Bloom Khao Yai,主题园区,北冲县,1,假装在意大利！曼谷2h直达的“小欧洲”,https://www.xiaohongshu.com/explore/6a043382000000000702b54f?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,休闲娱乐,Thongsomboon Club,Thongsomboon Club,户外乐园,北冲县,1,📷泰国宝藏打卡地Vol.14——Thongsomboonclub,https://www.xiaohongshu.com/explore/64df4146000000001201b90c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,住宿酒店,考艾瑞享度假村,Mövenpick Resort Khao Yai,酒店/度假村,北冲县,1,曼谷周边 我愿意再去10⁸次的城堡酒店,https://www.xiaohongshu.com/explore/6a854248000000003400ddb0?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
呵叻府,住宿酒店,考艾洲际度假村,InterContinental Khao Yai Resort,酒店/度假村,北冲县,1,"泰国还能这样玩！🚄考艾洲际度假村🦢
从曼谷往东北开车约3小时，考艾国家公园入",https://www.xiaohongshu.com/explore/6a4d1d4d000000000702cd86?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
